Id,Code,Description,Service,Workset,Wall,Structural,Bearing
24033425,GF.WL.310,Gypsum Board,Drainage Sewage,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24033426,GF.WL.308,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24033456,GF.WL.309,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24033519,GF.WL.311,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24033652,GF.WL.312,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24034026,GF.WL.314,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24034262,GF.WL.316,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24034505,GF.WL.317,Gypsum Board,Drainage Sewage,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24034576,GF.WL.320,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24034666,GF.WL.321,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24034801,GF.WL.322,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24034924,GF.WL.323,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BD,No,Non-bearing
24035448,GF.WL.324,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24035498,GF.WL.325,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24035556,GF.WL.326,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24035591,GF.WL.327,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24037431,GF.WL.328,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24037488,GF.WL.329,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24037889,GF.WL.331,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24038025,GF.WL.332,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24038099,GF.WL.333,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24038137,GF.WL.334,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
24042126,GF.WL.337,Gypsum Board,Drainage Sewage,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BB,No,Non-bearing
24042178,GF.WL.338,Gypsum Board,Piping,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BB,No,Non-bearing
24043006,GF.WL.339,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BD,No,Non-bearing
24043087,GF.WL.339,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BD,No,Non-bearing
24043104,GF.WL.340,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BD,No,Non-bearing
24043154,GF.WL.341,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BD,No,Non-bearing
24044303,GF.WL.362,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
24044863,GF.WL.184,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
24046201,GF.WL.449,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
24046880,01.WL.226,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
24046993,01.WL.227,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
24047071,01.WL.230,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
24047547,01.WL.231,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
24048236,01.WL.232,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
24067238,GF.WL.451,Concrete Wall,Cold Water,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_M1CB,No,Non-bearing
24068319,GF.WL.452,Concrete Wall,Fire,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_M1CB,No,Non-bearing
24069453,GF.WL.453,Concrete Wall,Cold Water,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_M1CB,No,Non-bearing
24069455,GF.WL.454,Concrete Wall,Cable Containment,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_M1CB,No,Non-bearing
24069463,GF.WL.455,Concrete Wall,Fire,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_M1CB,No,Non-bearing
24069470,GF.WL.456,Concrete Wall,Cable Containment,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_M1CB,No,Non-bearing
24069537,GF.WL.457,Concrete Wall,Cable Containment,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_M1CB,No,Non-bearing
24071097,GF.WL.465,Concrete Wall,Cold Water,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
24071127,GF.WL.464,Concrete Wall,Cold Water,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
24071228,GF.WL.461,Concrete Wall,Cold Water,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
24071604,GF.WL.460,Concrete Wall,Cable Containment,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
24071880,GF.WL.466,Concrete Wall,Cable Containment,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
24072063,GF.WL.467,Concrete Wall,Cable Containment,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
24078421,GF.WL.462,Concrete Wall,Duct,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
24078424,GF.WL.463,Concrete Wall,Duct,BIMMS_OPEs_Gypsum,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
